place_id,name,price_level_combined,user_ratings_total,combined_rating,geometry.location.lat,geometry.location.lng,combined_main_category,sub_category,district,district_cluster,combined_main_category_2
ChIJNToS-mdljEcRxkh8KlU0QHA,Nguyen-Saveurs du Vietnam,2.0,143.0,4.3,46.2126442,6.1490358,Other Asian,Vietnamese,Pâquis Sécheron,26,Asian
ChIJT-BeHiFljEcRfPkYOI7XNEo,Mosaïque,2.0,181.0,4.5,46.2133333,6.1461111,African,Eritrean,Pâquis Sécheron,24,Middle Eastern & African
ChIJaR-khFZljEcRVrW83LwPsrc,L' Abyssine,4.0,2.0,3.0,46.2109213,6.1458655,African,Ethiopian,Pâquis Sécheron,24,Middle Eastern & African
ChIJs9N4eyFljEcRfjUmbu2pPIg,Soï,3.0,322.0,4.5,46.2137163,6.1483692,Thai,,Pâquis Sécheron,25,Asian
ChIJUSw1eiFljEcRdfRInoM_rPA,Contact Bar,4.0,3.0,5.0,46.2138138,6.1482373,General / Restaurant,,Pâquis Sécheron,25,General
ChIJszVMw95xqkERbXY22P86wj4,Chez Remo,3.0,139.0,4.3,46.2135283,6.1486986,"Italian, Pizza, European",,Pâquis Sécheron,25,Fast Food
ChIJ7awIGxdljEcRNhu_7IHaqt0,FHOENIX CAFE,4.0,4.0,3.5,46.210368,6.1483475,African,,Pâquis Sécheron,26,Middle Eastern & African
ChIJW86R42FljEcRBA_9p_F6Aqg,Restaurant Marroush,3.0,20.0,4.4,46.2138138,6.1482373,Lebanese,,Pâquis Sécheron,25,Middle Eastern & African
ChIJqYsh2UFljEcRbUnpGWtNuuU,Le Dim Sum Gourmand,4.0,136.0,4.7,46.213539,6.148623,Chinese,Dim sum,Pâquis Sécheron,25,Asian
ChIJjfAC3CNljEcRpQ5kgnvIIiY,Café Restaurant Le Caribou,3.0,178.0,4.4,46.2132106,6.1489903,"French, Swiss, European",,Pâquis Sécheron,25,European
ChIJqScEIiZljEcRizaWK05qt7c,Casa del Real Club Deportivo de la Coruña,4.0,1.0,5.0,46.2131697,6.1490802,Spanish,,Pâquis Sécheron,25,European
ChIJoU6f9CFljEcRlFCV8TyhL1E,N'vY Bar,3.0,110.0,4.3,46.2154305,6.1487821,"American, European",,Pâquis Sécheron,25,"American, European"
ChIJoU6f9CFljEcR9wBjWs_P-pE,Tag's Café,4.0,15.0,4.6,46.2154305,6.1487821,General / Café,,Pâquis Sécheron,25,General
ChIJ_XQPax9ljEcR6pi4LswMRLk,Chez Rosa,4.0,43.0,4.4,46.2176924,6.1478897,General / Bar / Pub / Bistro,,Pâquis Sécheron,25,General
ChIJNSStGRVljEcR0ND-fKG8V34,Leman Pizza & Tacos,4.0,23.0,4.0,46.2178522,6.1479611,General / Restaurant,,Pâquis Sécheron,25,General
ChIJ7-s_hR5ljEcRXty5TTWRenk,Tzing Tao,2.0,85.0,3.6,46.2207692,6.148283,Chinese,,Pâquis Sécheron,27,Asian
ChIJw527hB5ljEcR2kv1hhBl1Oo,Lanna Thai,3.0,125.0,3.9,46.2209861,6.1483021,Thai,,Pâquis Sécheron,27,Asian
ChIJW3ZMKlBljEcR6-78Lf36EjQ,My Little Cup,4.0,47.0,4.9,46.2214225,6.1480049,General / Café,,Pâquis Sécheron,27,General
ChIJvQhOURxljEcR32bcNACd3AI,Restaurant L'Annexe,2.0,55.0,4.5,46.2235219,6.1482596,General / Restaurant,,Pâquis Sécheron,27,General
ChIJexDUqB1ljEcRloDnYDhFQDc,Green by Newrest,4.0,1.0,3.6,46.2235398,6.1475185,General / Fast food / Snacks / Take Away,Take Away,Pâquis Sécheron,27,Fast Food
ChIJQfQ50QJljEcRbVBdMaRex9I,UN Port beach club,3.0,209.0,4.2,46.2266297,6.1488841,"French, European",,Pâquis Sécheron,27,European
ChIJuxtWs11ljEcRfx-RjQAkdb8,Le Pyramus Restaurant du Jardin Botanique,3.0,255.0,3.7,46.2271018,6.1468727,"European, Swiss",,Pâquis Sécheron,27,European
ChIJYfoI6c96jEcRp6VmGQv-W4k,Le Snack 'Beau-Séjour',3.0,14.0,3.9,46.188587,6.14982,General / Café,,Champel,37,General
ChIJF-80CC1ljEcRcyDiJ_Oa5Go,Demi Lune Café,3.0,772.0,4.1,46.1996617,6.1493943,General / Bar / Pub / Bistro,,Cité-Centre,35,General
ChIJxTG_LaVljEcRhSNHfEFuFaM,Restaurant Café Le Radar de pOche,2.0,254.0,4.6,46.2001726,6.1496363,"Italian, European",,Cité-Centre,35,European
ChIJXyJEnCdljEcRL2ciyhea9DU,La Maison du Sandwich - Vieille Ville,4.0,19.0,3.9,46.2003446,6.149573,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Cité-Centre,35,Fast Food
ChIJ43vhti1ljEcRO6m3jAwMvAg,Chez ma Cousine,2.0,1690.0,4.2,46.2007078,6.149269,Chicken,,Cité-Centre,35,Fast Food
ChIJAfDMti1ljEcR7wXfX98vfkk,Restaurant MONNA ISA,4.0,78.0,4.1,46.2006624,6.1491532,"Italian, European",,Cité-Centre,35,European
ChIJ4UKtty1ljEcRmDYp_zui7Ec,Itaste Sa,4.0,2.0,1.0,46.2008071,6.1492633,General / Restaurant,,Cité-Centre,35,General
ChIJ43vhti1ljEcRaN0FhdbfkoI,Au Pied de Cochon,3.0,343.0,4.2,46.2007745,6.1493063,"French, Swiss, European",,Cité-Centre,35,European
ChIJd6ZfvS1ljEcRDoWeOAglMkE,Café Slatkine,4.0,129.0,4.4,46.200299,6.1498519,"Swiss, European",,Cité-Centre,35,European
ChIJa_DMti1ljEcRfxxUQkok5Wk,Foodstep SA,,,,46.2006353,6.1491848,General / Restaurant,,Cité-Centre,35,General
ChIJd6ZfvS1ljEcRB1JqVGZh-YI,Dianamar Sa,3.0,,4.0,46.2003506,6.1498012,"Italian, European",,Cité-Centre,35,European
ChIJq5AJxS1ljEcRwzFRund7_kU,Cabanes et refuges,,,,46.2013389,6.1497308,General / Restaurant,,Cité-Centre,35,General
ChIJAezhxC1ljEcReHJ0ioQPWv8,Pasta People (ex Spaghetti Factory),3.0,1174.0,4.2,46.2015029,6.1497515,Italian,,Cité-Centre,35,European
ChIJZdAHgC5ljEcRm09cAh54Fjo,Taverne de la Madeleine,3.0,178.0,3.9,46.2018764,6.1491424,Swiss,,Cité-Centre,35,European
ChIJLSQt2y1ljEcRwK8lbqcA4JE,Le Flore,3.0,662.0,3.7,46.2014954,6.1498107,Italian,,Cité-Centre,35,European
ChIJFzsZty1ljEcRGIQrrAUGA3s,Ristorante pollo,,,,46.2022427,6.1494542,Chicken,,Cité-Centre,35,Fast Food
ChIJsyq52C1ljEcR61nuhQCGGpg,Edward's,2.0,140.0,4.1,46.2020187,6.1499997,General / Restaurant,,Cité-Centre,35,General
ChIJu4mRfi5ljEcR-yJpMykpDMU,La Bergamote Genève - Salon De Thé,3.0,108.0,4.2,46.2023651,6.1493169,General / Café,,Cité-Centre,35,General
ChIJqcVVYy5ljEcRVgNxCUJbuMY,Sutayo Sa,,,,46.2027263,6.149511,General / Restaurant,,Cité-Centre,35,General
ChIJhWLHYC5ljEcRYAT8ix-qIZA,Le Thermomètre,3.0,295.0,4.6,46.2031724,6.149534,French,,Cité-Centre,35,European
ChIJX-AlXi5ljEcRjnJzjotjWCE,Sushi Train Genève,3.0,293.0,3.7,46.2032944,6.1496979,Japanese,Sushi,Cité-Centre,35,Asian
ChIJYdtpuO5ljEcRGRFV5vUmMXc,Crêperie du Molard,3.0,78.0,4.7,46.2033203,6.1494267,French,Creperie,Cité-Centre,35,European
ChIJBQraXy5ljEcRhvFFS3G6bZA,Café Teatro Marcello SA,4.0,,4.0,46.2033203,6.1494267,General / Restaurant,,Cité-Centre,35,General
ChIJaxMwlh1wjEcRPI6bd-JWLys,Weishun Sa,,,,46.2038619,6.1497198,General / Restaurant,,Cité-Centre,35,General
ChIJZ8cbXC5ljEcRLGLrxYaIBGo,Lepas Sa,,,,46.2035474,6.1497248,General / Restaurant,,Cité-Centre,35,General
ChIJk08TrSVljEcR6tL89__lzVE,Chat-Botté,4.0,166.0,4.5,46.2091112,6.1497891,French,,Pâquis Sécheron,26,European
ChIJ45Nu2w1ljEcR0H7gIwonFHk,Albertine's Bar,4.0,1.0,3.0,46.209231,6.1496103,General / Restaurant,,Pâquis Sécheron,26,General
ChIJY6AFbaZljEcRYLjaEjP2ueE,La Rencontre des Chefs,,,,46.209231,6.1496103,General / Restaurant,,Pâquis Sécheron,26,General
ChIJYXAUBRJljEcRtr-JTFApbkk,La Terrasse by Dominique Gauthier,4.0,7.0,3.9,46.209104,6.1496772,General / Restaurant,,Pâquis Sécheron,26,General
ChIJu_6fVfZljEcRP2W4MifM1Xk,Odd Junk Food,,,,46.2095022,6.1494503,Vegan / Vegetarian / Salad,,Pâquis Sécheron,26,Vegan / Vegetarian / Salad
ChIJWYTKqmlljEcRwDC8QDawI-s,Jean Croc,3.0,,4.5,46.2095022,6.1494503,French,,Pâquis Sécheron,26,European
ChIJTU61PiRljEcRBP2hbbkM3Mg,Al Manzil,3.0,143.0,3.9,46.2102102,6.1491877,All Other,Moroccan,Pâquis Sécheron,26,All Other
ChIJqxJUISRljEcR14bik1KGZF8,Devillers,,,,46.2102564,6.1492387,General / Restaurant,,Pâquis Sécheron,26,General
ChIJ_2D-ECRljEcRyNWplKSRJE4,Auberge de Savièse,3.0,3072.0,4.5,46.2109437,6.1491492,Swiss,,Pâquis Sécheron,26,European
ChIJhwBoFl9ljEcRa9_qHIfW3Pg,O'first,4.0,33.0,4.8,46.2103095,6.1486315,Pizza,,Pâquis Sécheron,26,Fast Food
ChIJs4vYogBljEcR3uPm2AcanQ4,Sam-Lor Thai,3.0,88.0,4.1,46.2103289,6.1488623,Thai,,Pâquis Sécheron,26,Asian
ChIJE1a0IiRljEcRf93-mUNhjFo,Chez Anna,4.0,3.0,5.0,46.2105866,6.1487891,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Pâquis Sécheron,26,Fast Food
ChIJtzgMIIpljEcRTUuQfyvRD0s,Le Dhaba,3.0,105.0,4.3,46.2107631,6.1489576,"Indian, Other Middle Eastern",,Pâquis Sécheron,26,"Asian, Middle Eastern & African"
ChIJafHeGCRljEcRSKIDS1F-hz4,La Rotonde,3.0,165.0,4.2,46.2106099,6.1485317,"Italian, Pizza",,Pâquis Sécheron,26,Fast Food
ChIJ8U6fd1JljEcRHL7p5EKxUkU,Bella Ciao,3.0,9.0,4.4,46.2109438,6.1491492,"Italian, Spanish",,Pâquis Sécheron,26,European
ChIJyX9KHlFljEcRTep2M0JDT2c,L'Edelweiss,3.0,857.0,4.2,46.211387,6.149979,"Swiss, European",,Pâquis Sécheron,26,European
ChIJf3Hk9SNljEcRhbs0JA-ySE4,Café Sandwicherie La Place,4.0,7.0,4.0,46.2117908,6.1493544,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Pâquis Sécheron,26,Fast Food
ChIJc9CkDCRljEcRz33QsANplrE,E. Tamaris Restaurant Enver Yilmaz,,,,46.211373,6.1495782,General / Restaurant,,Pâquis Sécheron,26,General
ChIJ5XRMje9ljEcR2asitQXD0G8,MY MEAT STEAKHOUSE,4.0,24.0,4.2,46.212094,6.1495944,"Steakhouse / Barbecue / Grill, Turkish, European",,Pâquis Sécheron,26,"Steakhouse / Barbecue / Grill, European, Middle Eastern & African"
ChIJf97p3CNljEcRLXeR9-wDalE,El Rincon Boliviano,,,,46.2131287,6.1492257,General / Restaurant,,Pâquis Sécheron,25,General
ChIJgVIMYiFljEcRWhqsi4kNkZM,Im - K Sàrl,,,,46.2140388,6.1494013,General / Restaurant,,Pâquis Sécheron,25,General
ChIJWZVoaCFljEcRR4cs_G5BReE,Chief nozha,4.0,24.0,4.5,46.213998,6.1495254,All Other,Moroccan,Pâquis Sécheron,25,All Other
ChIJn3ZnpR5ljEcRlQmPgXsPyqE,Azar & Co,3.0,214.0,4.3,46.2207922,6.1495364,Lebanese,,Pâquis Sécheron,27,Middle Eastern & African
ChIJadW_xORljEcRVt858-lfSvE,Caramela Restaurant Genève,3.0,,4.5,46.2219283,6.148965,European,,Pâquis Sécheron,27,European
ChIJQ9_QFxxljEcRa8N0HqAR6LY,Knajpa Genève,4.0,1.0,3.0,46.2219766,6.1490103,General / Restaurant,,Pâquis Sécheron,27,General
ChIJ0Ve-H7pljEcRP_IFd56QsnY,Restaurant de la Plage de l'ONU,4.0,5.0,3.4,46.2276135,6.1491368,General / Restaurant,,Pâquis Sécheron,27,General
ChIJnd42BQxljEcR4IFFkpGXLls,Café Verdaine,3.0,28.0,4.7,46.2012064,6.1502833,"French, Swiss, European",,Cité-Centre,35,European
ChIJzajU3S1ljEcRk8_WRj-bcdM,WASABI SUSHI Vieux-Collège,3.0,56.0,3.7,46.20178,6.150181,Japanese,Sushi,Cité-Centre,35,Asian
ChIJcQjS4qFljEcRv2dv-JEgznw,L'Oranger,3.0,74.0,4.1,46.2021884,6.1504696,French,,Cité-Centre,35,European
ChIJo5a6p85ljEcR4gffutb82QY,Restaurant de la Cigogne - Terrasse Genève,4.0,28.0,4.5,46.202823,6.1501193,French,,Cité-Centre,35,European
ChIJd2MPEi5ljEcR7MjziQfjErg,Street Gourmet,3.0,85.0,4.4,46.202663,6.150859,General / Restaurant,,Cité-Centre,35,General
ChIJTedSFzpljEcRZVh5eI9ccko,Past port Geneve,,,,46.2030452,6.1498353,General / Restaurant,,Cité-Centre,35,General
ChIJ0ac6Z45ljEcRUWu0tt1iTC0,Restaurant Balila libanais Genève,3.0,152.0,4.3,46.2030976,6.150315,Lebanese,,Cité-Centre,35,Middle Eastern & African
ChIJhWLHYC5ljEcRx0Vr6U3oIYg,Caronany Associés SA,,,,46.2033428,6.1496079,General / Restaurant,,Cité-Centre,35,General
ChIJ1-HMgXxljEcRDJ45Hq-yfzY,JustEat,,,,46.2037074,6.1500057,General / Fast food / Snacks / Take Away,,Cité-Centre,35,Fast Food
ChIJR9N1ty9ljEcRY9f-8XwBvAQ,Bateau Savoie,4.0,30.0,4.0,46.2048989,6.1508788,French,,Cité-Centre,35,European
ChIJiVhRViRljEcRkMuo7D2JCxU,Windows,4.0,160.0,4.5,46.2096502,6.150324,"French, European",,Pâquis Sécheron,26,European
ChIJmbe3ViRljEcRtncS04TXwuw,The Leopard Room Bar & Lounge,4.0,210.0,4.4,46.2096576,6.1503052,General / Bar / Pub / Bistro,,Pâquis Sécheron,26,General
ChIJqbMe8yRljEcRvrY99hGfQoM,Lòu one,4.0,209.0,4.0,46.2098109,6.1506299,Chinese,,Pâquis Sécheron,26,Asian
ChIJQ1owRyRljEcRvTaTsTZTRMQ,Sheera Bar,3.0,10.0,3.7,46.2101485,6.1493524,General / Bar / Pub / Bistro,,Pâquis Sécheron,26,General
ChIJuUn7QktljEcRPdcrNqDkRdA,The Foundry Restaurant,,,,46.210823,6.1499974,General / Restaurant,,Pâquis Sécheron,26,General
ChIJ1woGjCNljEcRtnleoA2f2YE,Les Saveurs du Liban,3.0,462.0,4.1,46.2119995,6.1500817,Lebanese,,Pâquis Sécheron,26,Middle Eastern & African
ChIJHxrrfiRljEcRogBS47e2k0o,The Hamburger Foundation - Pâquis,3.0,1356.0,4.1,46.2114407,6.1508176,"Hamburger, American",,Pâquis Sécheron,26,"Hamburger, American"
ChIJByS8fiRljEcRisRJjKHUdTk,Côté Lac,3.0,342.0,4.0,46.2116049,6.1507507,European,,Pâquis Sécheron,26,European
ChIJ0WSYIttljEcRg8vvzDLvs0Q,Corner Pub,4.0,178.0,4.4,46.2118462,6.1500465,General / Bar / Pub / Bistro,,Pâquis Sécheron,26,General
ChIJSxXuiyNljEcR3S4OJkrmvHU,Mister Falafel,4.0,20.0,4.0,46.2118888,6.1500031,General / Restaurant,,Pâquis Sécheron,26,General
ChIJVco_hSNljEcRMSpvYWgccIM,Mikado Sushi,3.0,218.0,4.3,46.2121505,6.1507002,Japanese,Sushi,Pâquis Sécheron,26,Asian
ChIJp3J0lCNljEcRYsdQfS0shCU,Fenomeno,3.0,202.0,4.3,46.2125413,6.1501417,General / Bar / Pub / Bistro,,Pâquis Sécheron,26,General
ChIJ_X-Ir2hljEcRwzfoV10vNps,KO-AH Bar & Lounge,4.0,48.0,4.5,46.2123794,6.1502541,Thai,,Pâquis Sécheron,26,Asian
ChIJi3FGyYRljEcR1lQqC-d4Ntg,MOZZA & CO - Mozzarella Bar,2.0,35.0,4.4,46.2125413,6.1501417,Italian,,Pâquis Sécheron,26,European
ChIJ2fx0wCNljEcRCpYSGOJJ8Qg,Angel,4.0,5.0,3.8,46.2129699,6.149968,South American,Brazilian,Pâquis Sécheron,26,American
ChIJ64kLuyNljEcRLbcr6f30SaE,wilson restaurant,4.0,4.0,5.0,46.2133921,6.1505822,General / Restaurant,,Pâquis Sécheron,25,General
ChIJ1zXp_g9ljEcRDJn7yaRD4Mo,Crêperie Niçoise,4.0,2.0,3.0,46.2141649,6.1506309,French,Creperie,Pâquis Sécheron,25,European
ChIJnxvDL1V8jEcRnKtK055gW4o,La Petite Escapade,4.0,37.0,4.3,46.2146815,6.1501607,General / Restaurant,,Pâquis Sécheron,25,General
ChIJk5nVOSJljEcRx9RVmOfvkbY,Cocoventure Sàrl,,,,46.2146815,6.1501607,General / Restaurant,,Pâquis Sécheron,25,General
ChIJebo8SCJljEcRLbUItdajm6U,Restaurant Le Réfectoire,4.0,4.0,4.0,46.2146331,6.1502947,General / Café,,Pâquis Sécheron,25,General
ChIJebo8SCJljEcR7f8ehnNxWlQ,Leone & Cie,,,,46.2146331,6.1502947,General / Restaurant,,Pâquis Sécheron,25,General
ChIJqRoCy896jEcReCjqYCrq3YI,Le Saigon,3.0,63.0,4.8,46.189881,6.1504475,Other Asian,Pan-Asian,Champel,37,Asian
ChIJP2rFgzJljEcR71i7aBit2NQ,Le Barocco,3.0,78.0,4.3,46.1993748,6.1516086,"French, European",Fusion,Cité-Centre,35,European
ChIJKQvG-i1ljEcREinobmZ_IHs,Sushi Shop,3.0,154.0,3.4,46.2015424,6.1510304,Japanese,Sushi,Cité-Centre,35,Asian
ChIJrUD7-y1ljEcRJ6RB3O-N9GQ,Véranda Café,2.0,91.0,4.1,46.2015608,6.1515369,French,,Cité-Centre,35,European
ChIJU591_i1ljEcRuNG5znas6_Q,TAKINOA FNAC Café,4.0,36.0,3.9,46.2019207,6.1514479,French,,Cité-Centre,35,European
ChIJZ8DJDy5ljEcRnCmNou50sho,Le Prince,4.0,64.0,4.1,46.2025692,6.1510414,General / Café,,Cité-Centre,35,General
ChIJj-t_ES5ljEcRUwz2sclnv0A,Le Lin-Xiang,3.0,125.0,3.9,46.2027649,6.1509526,Chinese,,Cité-Centre,35,Asian
ChIJZ8DJDy5ljEcR68iYnOjk4lE,Ncm Management Sa,,,,46.202542,6.1510931,General / Restaurant,,Cité-Centre,35,General
ChIJZ8DJDy5ljEcRudX6ZCnEWeU,Cosa Sa,,,,46.202542,6.1510931,General / Restaurant,,Cité-Centre,35,General
ChIJaRxIHC5ljEcR6PA5BNO_pzA,Pub L'Arbalète,3.0,510.0,4.4,46.2028182,6.1516145,General / Bar / Pub / Bistro,,Cité-Centre,35,General
ChIJ7R9nEy5ljEcRldecAXBMHRQ,Restaurant Ariston - Rues basses Genève,3.0,119.0,4.3,46.2029709,6.15067,"Italian, French, European",,Cité-Centre,35,European
ChIJ6R97TKpljEcRWH38cuoHs9A,Harbor Pub,4.0,41.0,4.1,46.2030229,6.1507664,General / Restaurant,,Cité-Centre,35,General
ChIJud7aEC5ljEcRsR-aBiRsN_U,ORAS Creative Development Sàrl,,,,46.2028833,6.1510599,French,,Cité-Centre,35,European
ChIJrxA8NS5ljEcRAzQOIQ9-iX4,La Potinière Genève,3.0,895.0,4.1,46.2044028,6.1511278,"French, European",,Cité-Centre,35,European
ChIJqbMe8yRljEcRk9VniDU9_Y0,Le Grill,4.0,187.0,4.5,46.2103062,6.1509371,General / Restaurant,,Pâquis Sécheron,26,General
ChIJdxx5XSRljEcRzf2-YCXgM0k,Il Vero,4.0,115.0,4.1,46.2101139,6.1507234,Italian,,Pâquis Sécheron,26,European
ChIJFSXo9yJljEcRHHmTEp_AfGk,Restaurant Arabesque,4.0,152.0,4.4,46.2140232,6.1515864,Lebanese,,Pâquis Sécheron,25,Middle Eastern & African
ChIJFSXo9yJljEcRJ9pU5VO6_AY,Bayview by Michel Roth - Hôtel Président,4.0,181.0,4.6,46.2140278,6.1517524,French,,Pâquis Sécheron,25,European
ChIJFSXo9yJljEcRt3HM7XBQ8iM,Terrasse Poolgarden,4.0,18.0,4.5,46.2145622,6.1513876,General / Bar / Pub / Bistro,,Pâquis Sécheron,25,General
ChIJi10YxMh7jEcR7HwDdc847wg,Restaurant du CMU - Université de Genève,2.0,18.0,4.1,46.193714,6.1518052,General / Restaurant,,Champel,37,General
ChIJXyJEnCdljEcRj9SqkK9Rj3A,La Maison du Sandwich - Rive,4.0,26.0,3.6,46.201623,6.1522961,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Cité-Centre,33,Fast Food
ChIJ-wXg9zFljEcROYaIkweg4dE,McDonald’s,4.0,2283.0,3.7,46.2020349,6.1526247,"Hamburger, American",,Cité-Centre,33,"Hamburger, American"
ChIJjcgTGy5ljEcRH6o40CnTDYE,Rendez-vous des Amis,4.0,3.0,4.7,46.202704,6.151493,General / Restaurant,,Cité-Centre,35,General
ChIJVauw2DFljEcRrXi0eo8Q25s,MET Rooftop Lounge - Hôtel Métropole,4.0,224.0,4.4,46.2034776,6.1521221,General / Bar / Pub / Bistro,,Cité-Centre,35,General
ChIJaSrMJi5ljEcR5tdWm6GVxAQ,Gusto,4.0,46.0,4.0,46.2034743,6.151713,Italian,,Cité-Centre,35,European
ChIJaSrMJi5ljEcRtBefjQ5SKCg,The Mirror Bar,3.0,48.0,4.2,46.2034003,6.152024,General / Bar / Pub / Bistro,,Cité-Centre,35,General
ChIJlRJd4DFljEcREVqNMiM8aCQ,Oredia Sa,,,,46.2030353,6.1522082,General / Restaurant,,Cité-Centre,35,General
ChIJy-iGfkJljEcRopfNMrCqTyk,L'Atelier Robuchon,4.0,56.0,4.4,46.212125,6.1522892,French,,Pâquis Sécheron,26,European
ChIJo70ShulljEcRvYi8jdCUrvs,Le Jardinier,4.0,21.0,4.2,46.212125,6.1522892,French,,Pâquis Sécheron,26,European
ChIJN_kP7s56jEcRXjjpIXtegQU,Restaurant Le Grand Bleu,3.0,268.0,4.0,46.1907723,6.1529605,European,,Champel,37,European
ChIJ3V1pjM56jEcRkt9FkCJYetU,Misuji Le Shop,4.0,3.0,4.3,46.1912576,6.1525939,Japanese,Sushi,Champel,37,Asian
ChIJk3yjhM56jEcRxSk9PqFjGlk,Le restaurant sans t,4.0,2.0,5.0,46.192131,6.1523891,General / Restaurant,,Champel,37,General
ChIJ5VbBKMx6jEcR6CMp4BFEee4,Osteria Zaza,3.0,356.0,4.2,46.1925962,6.153116,Italian,,Champel,37,European
ChIJE-ExJM16jEcR7627g1R8xIk,Gaucho Churrascaria,3.0,535.0,4.0,46.1962982,6.1530707,South American,Brazilian,Champel,37,American
ChIJp0Ck1UR7jEcRocaoGEwkXBo,Restaurant l’Octopus,3.0,112.0,4.5,46.1959338,6.1526287,"French, European",,Champel,37,European
ChIJP8UMJ816jEcRl1_w1HS8e1E,La Fleur De Champel,4.0,3.0,4.3,46.1963314,6.1532924,French,,Champel,37,European
ChIJWQyY2Mx6jEcRqwt2KrESDZ4,Gonzalez Dominguez et Cie,4.0,3.0,3.3,46.1962382,6.1534065,General / Restaurant,,Champel,37,General
ChIJ3zVS1sx6jEcRKwxORVudnBc,FMR Florissant,3.0,162.0,4.2,46.196655,6.1535935,American,,Champel,37,American
ChIJMY_S3-R7jEcR275-ElKeUGQ,Épicerie du Mont de Sion & Gibus Café,3.0,35.0,4.3,46.1971887,6.1530517,"French, Swiss",,Cité-Centre,33,European
ChIJwzaVGTJljEcRL6krXIHKph8,Black Tap,3.0,1951.0,4.3,46.2014093,6.1528116,American,,Cité-Centre,33,American
ChIJL2H-ijFljEcRwS1JUfJOi2U,Café Léo,3.0,169.0,3.8,46.202019,6.153369,"Swiss, European",,Cité-Centre,33,European
ChIJd9Hd4hRljEcRniD76ZSnGcs,La Chose,4.0,7.0,4.3,46.2019557,6.152937,General / Fast food / Snacks / Take Away,Take Away,Cité-Centre,33,Fast Food
ChIJLzGDizFljEcRXfMnh0e_c04,Roberto,4.0,207.0,4.1,46.2022246,6.1533667,Italian,,Cité-Centre,33,European
ChIJl4ICQipuqkERHFfJKR4I888,Le Relais de l'Entrecôte,3.0,1618.0,4.2,46.2025278,6.1535187,"French, Steakhouse / Barbecue / Grill",,Cité-Centre,33,"Steakhouse / Barbecue / Grill, European"
ChIJ7_72dBlljEcRW2JfynJbcds,Restaurant la Perle du Lac,4.0,593.0,3.8,46.2201312,6.1527456,"French, European",,Pâquis Sécheron,25,European
ChIJJd6W2qF7jEcRpygwzznY_d0,BOCA Geneve-Champel (Bocatas + Bar à bulles),4.0,28.0,4.6,46.1922488,6.1539675,General / Bar / Pub / Bistro,,Champel,37,General
ChIJl-Fv8fF7jEcRNU77iX_YUDo,Le Petit Piment,2.0,22.0,4.9,46.1924386,6.1543343,General / Restaurant,,Champel,37,General
ChIJ6dYR6sx6jEcRyYWTg2t3HBo,Vignes,2.0,49.0,4.3,46.1958718,6.1543375,"Italian, French",,Champel,37,European
ChIJLSPmKTNljEcRXhAzvJNHO8s,La Dame de la Rive SA,,,,46.1974039,6.1537831,General / Restaurant,,Cité-Centre,33,General
ChIJf0DzNDJljEcR54igfwbF1A8,Le Patio Rive Gauche,4.0,177.0,4.2,46.200851,6.154163,"French, European",,Cité-Centre,33,European
ChIJz-8htTNljEcR5bcOIcZWgts,22 Boulevard,4.0,34.0,4.7,46.200504,6.1544835,French,,Cité-Centre,33,European
ChIJN5AxMzJljEcRP1iKahYbHFM,Le Pain Quotidien,3.0,233.0,3.7,46.2011158,6.154275,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Cité-Centre,33,Fast Food
ChIJW9qHNfJljEcRFkvAM_O1TC4,FARINOLE Geneva,3.0,19.0,4.1,46.2013118,6.1542403,General / Bar / Pub / Bistro,,Cité-Centre,33,General
ChIJf0spqYZljEcRbbypz5UOvQg,Bao Canteen Rive,3.0,47.0,4.1,46.2018598,6.1540017,Other Asian,Taiwanese,Cité-Centre,33,Asian
ChIJ-7QnKDJljEcRj-LvCnOdhBE,Restaurant Store cours de Rive,3.0,,3.0,46.2024029,6.1540045,General / Café,,Cité-Centre,33,General
ChIJYzs3djFljEcR6RCkB6kQuSs,La Coupole,3.0,318.0,4.1,46.2022326,6.1542939,"French, Swiss, European",,Cité-Centre,33,European
ChIJfaC3qM56jEcRaOULH6-VkeI,Bistrot Dumas,4.0,155.0,4.5,46.191911,6.15469,"French, European",,Champel,37,European
ChIJudlMDsx6jEcRtrVSinzgqLU,Chiche ou pas Chiche Champel,4.0,102.0,4.6,46.1930964,6.1546199,General / Restaurant,,Champel,37,General
ChIJdcgGuFB7jEcRD_XQfW_roFc,Le Pain Quotidien,3.0,344.0,3.7,46.1931229,6.1545602,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Champel,37,Fast Food
ChIJsVONe8x6jEcRT4L84d8Cdyg,Gianni et Laura | Genève | Pizzeria et Restaurant Italien à Champel,3.0,144.0,4.4,46.194263,6.155295,"Italian, Pizza",,Champel,37,Fast Food
ChIJ7UB06W57jEcRtaA-o_DZ1Hc,Maru Sushi,4.0,80.0,4.9,46.1954229,6.1552161,Japanese,Sushi,Champel,37,Asian
ChIJ09yVkMx6jEcR6wYgvNRC_WY,"""Chez Peppino"", Pinto Giuseppe",2.0,42.0,4.1,46.1954418,6.1552812,"Pizza, Italian",,Champel,37,Fast Food
