,name,place_id,types,price_level,rating,user_ratings_total,vicinity,plus_code.global_code,geometry.location.lat,geometry.location.lng
297,Restaurant Mokafe Sa,ChIJNwlO39RkjEcRoFoD7Ahjm6o,"['restaurant', 'point_of_interest', 'food', 'establishment']",,5,1,"Rue des Bains 35, Genève",8FR854XP+HR,46.1988797,6.1370416
298,Le Cazar,ChIJURDEf9NkjEcRhNBSyaEzIuU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,79,"Rue Gourgas 28, Genève",8FR8642M+5Q,46.2004003,6.1344665
299,Pizzeria Ciro,ChIJ0W8TTmNljEcRsb82xXhXvfE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,42,"Chem. du 23-Août 7, Genève",8FR8642M+XV,46.2024457,6.1346536
300,Café Gallay,ChIJL_9WdtRkjEcRwijUqyw7dXw,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,211,"Bd de Saint-Georges 42, Genève",8FR8642M+FX,46.2012484,6.1349922
301,Le Petit Moulin,ChIJv_8WU9FkjEcRbbL12gOtNTw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,35,"Rue du Stand 5, Genève",8FR8643P+83,46.2032799,6.1352075
302,Clandestino,ChIJ-Q98rmFljEcRIYJsTEp7zLY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.2,44,"Rue de la Coulouvrenière 23, Genève",8FR8643Q+J4,46.2040534,6.1377876
303,Chic Chicken,ChIJoeIqvtlkjEcRg5zmqVxJQ14,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.2,421,"Rue de Lyon 19, Genève",8FR8645Q+H5,46.2088911,6.1379223
304,Willy's Restaurant,ChIJBYqOntlkjEcROgF80hTP16U,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.9,17,"Rue de la Servette 21, Genève",8FR8645Q+W4,46.2098331,6.1378745
305,Yun Bar,ChIJbVkwntlkjEcReZN5VQFJo5g,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,72,"Rue de la Servette 21, Genève",8FR8645Q+W4,46.2098292,6.1378841
306,Saveurs d’Orient,ChIJ_4p5n9lkjEcRdqDv5X0JmIw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4,56,"Rue de la Servette 19, Genève",8FR8645Q+V6,46.2096928,6.1380068
307,Coco,ChIJyw9eu95kjEcRLeN_OTvzEGE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,4,"Rue du Grand-Pré, Genève",,46.2145577,6.1347638
308,Restaurant Da Gianni,ChIJR-4V991kjEcRqV3c5R70Tdk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,312,"Rue du Vidollet 16, Genève",8FR8648Q+Q2,46.2169976,6.1375634
309,"La Romana - Restaurant italien, Pizzeria & Afterwork",ChIJ8zPJF-dkjEcRog2PyU9_7hI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,239,"Rue de Vermont 37, Genève",8FR8649P+HW,46.2188937,6.1373272
310,JOYEUSE GRILLADE,ChIJI8aqI-FkjEcRi7eE9JKYNtQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Vermont, Genève",,46.2179067,6.1366657
311,Le Bistroquet,ChIJGSXcJ9Z6jEcReqXiXl9oix8,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.5,124,"Rue Caroline 10, Genève",8FR854RQ+G9,46.1913267,6.1384536
312,L'Appart,ChIJPz1Oo956jEcRw_mI4MwLV5M,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,170,"Rue du Grand-Bureau 16, Genève",8FR854QP+WR,46.1898576,6.1371009
313,Café Metis,ChIJeVTpvyp7jEcRQifEmF4_2RI,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2,4,194,"Bd Carl-Vogt 75, Genève",8FR854WQ+P8,46.196786,6.1382746
314,Bodrum,ChIJjXIxvyp7jEcRisOs8I4a_mk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.3,82,"Rue de l'Ecole-de-Médecine 11, Genève",8FR854WQ+Q8,46.1969229,6.1382206
315,The Green Café,ChIJSy2MvSp7jEcR5JQDOXpEJUA,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2,4.3,295,"Bd Carl-Vogt 77, Genève",8FR854WQ+M9,46.1967409,6.1384853
316,Restaurant HANIMAGA,ChIJR1SNiQlljEcRbcZPK7TSfqU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue des Bains 23, Genève",8FR854XP+6H,46.1980282,6.1364556
317,Jap Cook,ChIJxcyLsNRkjEcRKJ-O1TwS5x4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,13,"Bd Carl-Vogt 53, Genève",8FR854XP+94,46.1984485,6.135322
318,Jeab Fine Cuisine Thaï,ChIJ4_gSSNRkjEcR7Q1qEVvq3DE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.4,106,"Bd de Saint-Georges 61, Genève",8FR8642P+JR,46.2014554,6.1370444
319,Back Office,ChIJQwrZh9ZkjEcRqTeBNAEXKZA,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,64,"Rue du Stand 38, Genève",8FR8643Q+85,46.2032817,6.1378845
320,Ali restaurant Kebab,ChIJN-1I9mxljEcRiMmQs8vVG7A,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.9,9,"Rue Voltaire 26, Genève",8FR8645P+8F,46.208223,6.1362276
321,Fajitas Express,ChIJMa97D9pkjEcR7kVFECZ9jww,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue Voltaire 25, Genève",8FR8645P+66,46.2081333,6.1356275
322,Le Jules-Edouard Restaurant,ChIJUXIEg3dljEcRHTFtgtIj3cw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,183,"Rue du Grand-Pré 2, Genève",8FR8647Q+47,46.2128516,6.1381342
323,Lemon Café,ChIJhxewAd5kjEcRQ5-6Up2RPgA,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,116,"Rue du Vidollet 4, Genève",8FR8648Q+P9,46.2167402,6.1382591
324,Bali Indonesian Restaurant,ChIJE7527ttljEcR9TxoBtTOhI8,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,60,"Rue de Vermont 46, Genève",8FR8649Q+HG,46.2193761,6.1388524
325,Restaurant Vieux Bois,ChIJl1nfK_tkjEcRC8zlfezkJaU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.7,111,"Av. de la Paix 12, Genève",8FR864GQ+Q6,46.2269702,6.1380795
326,Bang Yai - Restaurant thaïlandais,ChIJa1h9QCh7jEcRJfk8xExE9Bw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,183,"Rue des Noirettes 7, Carouge",8FR854QP+WM,46.1897784,6.136616
327,Le Bar à Thym Café Restaurant Carouge,ChIJNyaE_Cd7jEcRkQXq9VH6aTo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.4,34,"Rue Louis-de-Montfalcon 2, Carouge",8FR854QP+7R,46.188242,6.1370766
328,Le nouveau Lido 'Chez Ana' - Restaurant espagnol à Genève,ChIJfXBXIBB7jEcRNwUHSbK4_TU,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",,4.1,521,"Rte des Acacias 20, Genève",8FR854RP+GG,46.1913253,6.1362351
329,L'amitié,ChIJudhquCl7jEcRvoTwYDHmsrk,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,33,"Section de mathématiques, Rte des Acacias 18, Genève",8FR854RP+JM,46.191603,6.136729
330,Olympico churrascaria,ChIJz8MaKtZ6jEcRwJrnmlcGv6I,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,254,"Rue Caroline 16, Genève",8FR854RQ+98,46.1909789,6.1383631
331,Pizzeria Calabria - Fratelli Scalea,ChIJmXklG9Z6jEcR1_l4iR1pSHk,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,1014,"Quai du Cheval-Blanc 23, Genève",8FR854RQ+XH,46.1924923,6.1390191
332,L’Agape,ChIJlw8dq1R7jEcRHdQVCWID4Eo,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,109,"Rue Caroline 11, Genève",8FR854RQ+JH,46.1915422,6.1389385
333,Zhegra kebab,ChIJ1dM94Cl7jEcRYwUP-NxIm4c,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.4,304,"Rue Caroline 6, Genève",8FR854RQ+Q9,46.1919591,6.1384894
334,Tortellino,ChIJgdeMpyp7jEcR9CnU-DrhPqI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,292,"Pass. Daniel Baud-Bovy 4, Genève",8FR854WQ+VQ,46.1972135,6.1394607
335,Nefis,ChIJS7q2TdVkjEcRg0ES8SEiBdE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,21,"Av. du Mail 17, Genève",8FR854XQ+6H,46.1980688,6.1390408
336,La Muse Gueule,ChIJJ9D-etVkjEcRD-pfDk8rRyk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,739,"Rue de la Muse 2, Genève",8FR854XQ+WR,46.1997688,6.1395017
337,L'Echalotte,ChIJQZfezdVkjEcR1bss1eieSUE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,155,"Rue des Rois 17, Genève",8FR8642Q+Q7,46.2019634,6.138365
338,Odéon Genève,ChIJefkhSdRkjEcRuySsfPr3Q7k,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,191,"Bd de Saint-Georges 60, Genève",8FR8642P+FV,46.2012883,6.1371569
339,Printanière,ChIJr_3st9VkjEcRctRW5wIoQbo,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,4.2,120,"Bd de Saint-Georges 73, Genève",8FR8642Q+J8,46.2014866,6.1383523
340,Baï-Toey,ChIJf5bNvtVkjEcRJDj5CQH9gnI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,225,"Bd de Saint-Georges 68, Genève",8FR8642Q+GF,46.2013349,6.1387385
341,Café Restaurant des Forces Motrices,ChIJ2aIeldZkjEcRm3bh9sJxUIw,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,77,"Rue de la Coulouvrenière 15, Genève",8FR8643P+HQ,46.2039391,6.1369138
342,Ultimo Bistro & Wine Bar,ChIJ3QVrmHFljEcRaiCoHSFxxmM,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,3.9,90,"Rue du Stand 35, Genève",8FR8643Q+C7,46.2035066,6.1381942
343,Le 23,ChIJ97IF89ZkjEcRyc6UjKIO-Aw,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.2,254,"Rue de la Coulouvrenière 23, Genève",8FR8643Q+J4,46.2040097,6.13778
344,Chez Lin,ChIJjUWWu9VkjEcRxf8j-wNMeH0,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.5,66,"Rue des Savoises 12, Genève",8FR8642Q+F8,46.2012436,6.1383202
345,Restaurant Cercle du Rhône,ChIJx2_ZEtdkjEcRHoy1GDA4JmE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,20,"Rue de Saint-Jean 98, Genève",8FR8644Q+G5,46.2062837,6.1379941
346,Au 6 pizza,ChIJbetEgNdkjEcRf4Y9MQ4CPBE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.4,154,"Rue Voltaire 6, Genève",8FR8644Q+XM,46.2073943,6.1391892
347,Yukiguni,ChIJsZkYvtdkjEcRa-sDTTPaHCo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,675,"Bd James-Fazy 4 bis, Genève",8FR8644Q+GW,46.2063265,6.1397724
348,La Trattoria da Tonino,ChIJWejdSNhkjEcRMRf41kKZ59M,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,709,"Rue de la Servette 1, Genève",8FR8645Q+GW,46.208831,6.139751
349,Restaurant le Tie-break,ChIJ2Ru8NcFljEcRkOe-n_F9000,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,28,"Chem. de l'Impératrice 27, Pregny-Chambésy",8FR864JQ+QP,46.2318885,6.1392682
350,Restaurant Les Amis De Carouge,ChIJwYgtF9h6jEcRmX8JQnh1vX8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,38,"Pl. d'Armes 8, Carouge",8FR854QQ+3F,46.1876325,6.1386533
351,Artichaut,ChIJwZuhutd6jEcR7rn8ykuHG5Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,158,"Quai du Cheval-Blanc 9, Carouge",8FR854QR+X3,46.18997,6.140169
352,Bar Restaurant Le Bois d'Ebène,ChIJ13ZhjnZ7jEcRrdZEmvRXCrc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.7,15,"Rue Simon-Durand 5, Genève",8FR854RQ+34,46.190239,6.137772
353,Los Bandidos,ChIJqwDL69V6jEcR3RtVQDpfZTU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,118,"Bd du Pont-d'Arve 48, Genève",8FR854VR+G2,46.1939354,6.1401429
354,Chez Ma Cousine,ChIJZfNZNpp7jEcRe38CCJ16ZZw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,146,"Blvd. du, Bd du Pont-d'Arve 44, Geneva",8FR854VR+J4,46.194095,6.1402745
355,Butterfly,ChIJkaAI3Sl7jEcRWblqVi33MeI,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",,4.5,16,"Rue du Lièvre 4, Genève",8FR854RQ+P4,46.191784,6.1378089
356,Inglewood Plainpalais,ChIJPWyL6tV6jEcREcGVWo81sMo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.6,1085,"Bd du Pont-d'Arve 44, Genève",8FR854VR+M3,46.194094,6.140324
357,Restaurant ACACIA,ChIJ29P3Ael7jEcRPD16TwN1FI4,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,67,"Rue Caroline 17, Les Acacias",8FR854RQ+CF,46.1910697,6.1386883
358,Mangia Bene,ChIJK0TSNCt7jEcRULda5EK-i6I,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,249,"Bd Carl-Vogt 99, Genève",8FR854WR+57,46.1954355,6.1406804
359,Home Crêpes Home,ChIJu7i78Cl7jEcRDwcHjwkfU2o,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']",,4.6,8,"Rte des Acacias 5, Genève",8FR854VQ+45,46.192786,6.137879
360,Lucha Libre Genève,ChIJM0pONaN7jEcRfw6NInCW_KA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,203,"Bd Carl-Vogt 91, Genève",8FR854WQ+9X,46.1959033,6.1398121
361,La Levantine by Sajeat,ChIJ-xo7NgB7jEcRbBkrHiSB5gk,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,4.8,61,"Rue Patru 2, Genève",8FR854WR+F4,46.1961886,6.140303
362,L Eléphant dans la Canette,ChIJX0o-rCp7jEcRQPSw9kpgx-A,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,4.3,1302,"Av. du Mail 18, Genève",8FR854XQ+2M,46.1976163,6.1391753
363,Wasabi,ChIJc1Su_C1ljEcRYppEz6C4BKM,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.9,97,"Bd Carl-Vogt 68, Genève",8FR854WP+QX,46.196947,6.137482
364,The End of the Street,ChIJx226wSp7jEcRn2F-DPWdyXE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,258,"Rue de l'Ecole-de-Médecine 14, Genève",8FR854WQ+P3,46.1967961,6.1377318
365,Café du Lys,ChIJh0usxip7jEcR7fg49V4HK88,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,568,"Rue de l'Ecole-de-Médecine 7, Genève",8FR854WQ+VC,46.1971742,6.1385339
366,Birdie Food & Coffee,ChIJtbLrA9VkjEcR6-Tfyl88Ll4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,588,"Rue des Bains 40, Genève",8FR854XQ+X3,46.1999848,6.1377123
367,Fabbrica Pasta,ChIJX97bWNl6jEcRfAWVTU_cxKQ,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,98,"Rue Charles-Humbert 10, Genève",8FR8642Q+58,46.2003945,6.1383654
368,Ka Chon,ChIJuZi49dVkjEcRot0pWzNY0X0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,122,"Rue Bovy-Lysberg 1, Genève",8FR8642R+J7,46.2016177,6.1406835
369,Le Thé,ChIJj3BNs9VkjEcRYC-Ph38KOzQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,235,"Rue des Bains 65, Genève",8FR8642Q+F2,46.2011325,6.1375903
370,Manhattan Café,ChIJqzwTGtZkjEcRQ2homXbepEs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,298,"Bd Georges-Favon 5, Genève",8FR8643R+94,46.2034275,6.1401975
371,Le Gruyérien - Plainpalais,ChIJBcUpoulljEcRvsq2voQ6JRk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,276,"Bd de Saint-Georges 65, Genève",8FR8642Q+J2,46.201518,6.137541
372,Shiso Burger Genève,ChIJdXKRdv1ljEcRPTVTsR1bMfQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,241,"Bd Georges-Favon 10, Genève",8FR8643Q+8W,46.203297,6.139866
373,Les Sales Gosses,ChIJ0UYpm9ZkjEcR9LUZhUW__C0,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.1,454,"Rue du Stand 36, Genève",8FR8643P+7W,46.2031695,6.1372197
374,Kytaly,ChIJ_Z92DtZkjEcRbzaZpRo6doE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",3,4.2,539,"Bd Georges-Favon 12, Genève",8FR8643Q+7W,46.2031761,6.1398458
375,Natürlich,ChIJ9zfGgG5ljEcRQHQgWDELYxE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,52,"Rue de la Coulouvrenière 38, Genève",8FR8643Q+F5,46.2037429,6.137983
376,Camilo's Place,ChIJhagwhtZkjEcRtjrN_S0XQ68,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,"Rue du Stand 38, Genève",8FR8643Q+85,46.2032739,6.1377718
377,Tartares & Co,ChIJL8j0itdkjEcR2FJo_1N4NHs,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,707,"Bd James-Fazy 10, Genève",8FR8644R+X3,46.2074708,6.1401861
378,Chez Mika,ChIJjQcLGdhkjEcRUY2w3bWl5qc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,24,"Bd James-Fazy 14, Genève",8FR8645R+47,46.2078579,6.1406651
379,Pachacamac,ChIJ2-9sik9ljEcR5uimQKnICgE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.5,300,"Rue Voltaire 11, Genève",8FR8645Q+26,46.2075605,6.1380179
380,Le Candide,ChIJ4wZG59lkjEcR7SiiebrDBNU,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,57,"Rue Voltaire 16, Genève",8FR8645Q+52,46.2079696,6.1375944
381,Café de la Place,ChIJKSxFWNhkjEcR484RcdZrb3E,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,84,"Pl. de Montbrillant 5, Genève",8FR8645R+V4,46.2097106,6.1403321
382,Yakumanka,ChIJi6pDJ0pljEcRCmjNLtdEl80,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,179,"Quai Turrettini 1, Genève",8FR8644R+73,46.20565,6.14022
383,Reaunthaï,ChIJZ_hpkLFljEcRBPW_Lq1HAQ0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,194,"Rue de la Faucille 2, Genève",8FR8646Q+5W,46.2103974,6.1398172
384,Picanha's Grill / Fusion Latina,ChIJZwrKo9lkjEcR1EGWipsYgX4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.9,312,"Rue de la Servette 15, Genève",8FR8645Q+R7,46.2095425,6.1382436
385,Saveurs et Couleurs,ChIJg3NBF9lkjEcRGYrTR0jtrUM,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,532,"Rue des Grottes 24, Genève",8FR8646Q+9H,46.2108502,6.1389388
386,Association Restaurant Scolaire de Beaulieu et des Grottes,ChIJOQxmV9lkjEcRJIYzndlIZkE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Av. Eugène Empeyta, Genève",8FR8646P+PX,46.2118578,6.1374369
387,Maison d'Asie,ChIJrdQEe9lkjEcRCH1BIftMZJI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4,417,"Rue de la Servette 20, Genève",8FR8646P+5W,46.2104533,6.1373421
388,Kozan,ChIJR9zXJNlkjEcR4AsOKQpPu8w,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3,4.8,236,"Rue Jean-Jacques-de-Sellon 7, Genève",8FR8646Q+HM,46.2114613,6.1391903
389,Restaurant,ChIJU7mcCX9ljEcRoyERkR2wnaQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue Louis-Favre, Genève",8FR864CR+83,46.220794,6.1402051
390,Ariana Restaurant,ChIJxaLRQOFkjEcR6XHUyTU28lI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4,194,"Rue de Montbrillant 83, Genève",8FR864CR+73,46.2207671,6.1401845
391,Brasserie Tivoli,ChIJh9GhReFkjEcRlJON7GSDaR0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,81,"Rue de Montbrillant 87, Genève",8FR864CQ+CX,46.221107,6.1399665
392,Cafétéria du Palais des Nations,ChIJ62fOTUtljEcR0AJKf-xhZfw,"['restaurant', 'point_of_interest', 'food', 'establishment']",,5,1,"Palais des Nations, Genève",8FR864GR+J7,46.2265507,6.1407102
393,Momento Italian Food,ChIJY91xx9V6jEcRc1en2gOlZ1k,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.8,46,"Bd du Pont-d'Arve 55, Genève",8FR854VR+J8,46.1940815,6.1407532
394,Taktime SA - Caroline,ChIJMY0bkqZ7jEcRH-SzjK2hFKc,"['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",,5,6,"Rue Caroline 8, Genève",8FR854RQ+H9,46.1914959,6.1384044
395,Le Jardin,ChIJf6NqKNZ6jEcRRatxIPks1IA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,42,"Rue Caroline 12, Genève",8FR854RQ+F9,46.1912266,6.1384433
396,Restaurant Tôt ou tard,ChIJ_ZF3-il7jEcRLBM3akVtdCE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,20,"Rte des Acacias 5, Genève",8FR854VQ+35,46.1927258,6.1379293
397,Ponte Vecchio,ChIJa7qB59V6jEcRTucnvyX2fCs,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4,224,"Bd du Pont-d'Arve 63, Genève",8FR854VR+92,46.1934867,6.1400994
398,Sushi Deli Genève,ChIJre01CFp7jEcRlJ4jDqq-zrA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,44,"Bd du Pont-d'Arve 46, Genève",8FR854VR+H2,46.1939254,6.1401313
399,Seppia Bistrò,ChIJp27lC9V6jEcR89r8uhwABPY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,135,"Av. du Mail 29, Genève",8FR854WR+79,46.195652,6.1410251
400,Madame,ChIJW3ZYkCp7jEcRcbEB9Amhs-0,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,313,"Bd Carl-Vogt 80, Genève",8FR854WQ+FC,46.1962489,6.1385614
401,Trulli,ChIJ1cU8mCp7jEcRNzGoEmuriHE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,222,"Bd Carl-Vogt 81, Genève",8FR854WQ+HG,46.1964394,6.1388943
402,Entrecôte Saint-Jean,ChIJlfmKkyp7jEcR5d7bXibfTkU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,166,"Bd Carl-Vogt 79, Genève",8FR854WQ+MF,46.1966057,6.1386244
403,Cosmic Café-Glacier-Resto-Bar,ChIJdx3hxip7jEcRC_aRrPUmfvE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,1,"Rue de l'Ecole-de-Médecine 12, Genève",8FR854WQ+R5,46.1970735,6.138062
404,Restaurant NYALA BARKA,ChIJnf1UadVkjEcRwqDUkEj1LOQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,227,"Rue Gourgas 4, Genève",8FR854XQ+PJ,46.199367,6.1390181
405,Nyamuk,ChIJZRP2rdVkjEcRVDfRQ7ukirg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,207,"Rue des Bains 52, Genève",8FR8642Q+85,46.2007927,6.1378245
406,Le Réservoir,ChIJh7aGt9VkjEcRZ2VJSdBwNkE,"['restaurant', 'meal_takeaway', 'bar', 'point_of_interest', 'food', 'establishment']",2,3.8,285,"Bd de Saint-Georges 62, Genève",8FR8642Q+G6,46.2013,6.138116
407,A-NAM,ChIJ3SpXuNVkjEcRY-D4zJU5xg0,"['meal_delivery', 'grocery_or_supermarket', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,4.2,92,"Bd de Saint-Georges 66, Genève",8FR8642Q+GC,46.2013261,6.1385508
408,Il Ritrovo,ChIJCx5io9VkjEcRo3JRSNVFa38,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,3.8,136,"Rue des Savoises 8, Genève",8FR8642Q+CF,46.201118,6.138717
409,Vroom,ChIJNfQ8CIhljEcRNwOfIuHW0cI,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,46,"Rue des Rois 13, Genève",8FR8642Q+X7,46.2024523,6.1381799
410,Bat Dat,ChIJHylzytVkjEcRxdZmKUnaR18,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.1,168,"Bd de Saint-Georges 71, Genève",8FR8642Q+M5,46.2016952,6.1379815
411,Restaurant Coulouvrenière,ChIJ0WPuYNZkjEcRnQVlzsTbMuA,"['restaurant', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']",2,4.5,178,"Rue de la Coulouvrenière 29, Genève",8FR8643Q+H9,46.203893,6.138434
412,Susuru,ChIJj490YtZkjEcRVCzEbiNs3Ak,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,322,"Rue du Stand 35, Genève",8FR8643Q+C7,46.2034695,6.1381866
413,Café des Banques,ChIJWx_t99VkjEcRFR13Vuq_FeY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,151,"Rue de Hesse 6, Genève",8FR8642R+Q6,46.2019444,6.1405556
414,Brasserie Bagatelle,ChIJ2XUJEthkjEcRJlvozfJubIc,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.1,616,"Bd James-Fazy 20, Genève",8FR8645R+8F,46.2083443,6.1412326
415,Intensus,ChIJpYyKhsRljEcRlYvSGoAma-Q,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.9,57,"Rue Argand 2, Genève",8FR8645R+5J,46.2079346,6.1415865
416,Restaurant KungFu,ChIJTWDoIzNljEcRfQTF1XGIIgU,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,418,"Bd James-Fazy 14, Genève",8FR8645R+47,46.2078524,6.1407249
